"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"화곡1동104",1,서울특별시 강서구 가로공원로 183-42,서울특별시 강서구 화곡동 377-56,37.537528,126.835652,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동105",1,서울특별시 강서구 가로공원로 183-34,서울특별시 강서구 화곡동 377-25,37.537704,126.835921,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동106",1,서울특별시 강서구 가로공원로 183-30,서울특별시 강서구 화곡동 377-26,37.537649,126.836110,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동107",1,서울특별시 강서구 가로공원로 183-20,서울특별시 강서구 화곡동 377-27,37.537902,126.836304,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동108",1,서울특별시 강서구 가로공원로 183-12,서울특별시 강서구 화곡동 377-5,37.537628,126.836424,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동109",1,서울특별시 강서구 가로공원로 183-6,서울특별시 강서구 화곡동 377-67,37.537536,126.836508,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동110",1,서울특별시 강서구 화곡로14길 19,서울특별시 강서구 화곡동 1089-70,37.538381,126.834945,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동111",1,서울특별시 강서구 화곡로14길 19,서울특별시 강서구 화곡동 1089-70,37.538381,126.834945,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동112",1,서울특별시 강서구 화곡로18길 30-15,서울특별시 강서구 화곡동 1087-2,37.538579,126.835230,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동113",1,서울특별시 강서구 화곡로18길 30-11,서울특별시 강서구 화곡동 1087-5,37.538578,126.835477,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동114",1,서울특별시 강서구 화곡로18길 30-5,서울특별시 강서구 화곡동 1087-6,37.538726,126.835623,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동115",1,서울특별시 강서구 화곡로18길 30-3,서울특별시 강서구 화곡동 1089-72,37.538730,126.835732,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동116",1,서울특별시 강서구 화곡로18길 30-22,서울특별시 강서구 화곡동 1071-41,37.538685,126.834721,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동117",1,서울특별시 강서구 화곡로18길 30-18,서울특별시 강서구 화곡동 1071-43,37.538786,126.834923,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동118",1,서울특별시 강서구 화곡로14길 13-9,서울특별시 강서구 화곡동 1071-44,37.538927,126.834942,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동119",1,서울특별시 강서구 화곡로14길 13,서울특별시 강서구 화곡동 1071-39,37.538869,126.834530,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동120",1,서울특별시 강서구 화곡로14길 11-8,서울특별시 강서구 화곡동 1071-9,37.539015,126.834752,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동121",1,서울특별시 강서구 화곡로14길 11-10,서울특별시 강서구 화곡동 1071-8,37.539174,126.834719,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동122",1,서울특별시 강서구 화곡로18길 14-30,서울특별시 강서구 화곡동 1070-33,37.539422,126.834543,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동123",1,서울특별시 강서구 화곡로14길 5,서울특별시 강서구 화곡동 1070-37,37.539356,126.834152,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동124",1,서울특별시 강서구 화곡로14길 7,서울특별시 강서구 화곡동 1070-39,37.539305,126.834364,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동125",1,서울특별시 강서구 화곡로14길 11-10,서울특별시 강서구 화곡동 1071-7,37.539174,126.834739,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동126",1,서울특별시 강서구 화곡로18길 14-18,서울특별시 강서구 화곡동 1070-29,37.539536,126.834834,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동127",1,서울특별시 강서구 화곡로18길 14-33,서울특별시 강서구 화곡동 1071-12,37.539252,126.834845,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동129",1,서울특별시 강서구 화곡로18길 14-13,서울특별시 강서구 화곡동 1071-15,37.539296,126.835096,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동130",1,서울특별시 강서구 화곡로18길 10-10,서울특별시 강서구 화곡동 1070-24,37.539636,126.835175,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동131",1,서울특별시 강서구 화곡로18길 10,서울특별시 강서구 화곡동 1070-15,37.539754,126.835614,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동132",1,서울특별시 강서구 화곡로18길 14,서울특별시 강서구 화곡동 1070-16,37.539645,126.835595,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동133",1,서울특별시 강서구 화곡로18길 3,서울특별시 강서구 화곡동 1072-6,37.540055,126.835806,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동134",1,서울특별시 강서구 화곡로18길 7,서울특별시 강서구 화곡동 1072-7,37.539914,126.835808,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동135",1,서울특별시 강서구 화곡로18길 9-5,,37.539812,126.836019,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동136",1,서울특별시 강서구 화곡로20길 14,서울특별시 강서구 화곡동 1072-11,37.539858,126.836216,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동137",1,서울특별시 강서구 화곡로18길 13-7,서울특별시 강서구 화곡동 1072-18,37.539702,126.836193,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동138",1,서울특별시 강서구 화곡로18길 13,서울특별시 강서구 화곡동 1072-16,37.539661,126.835888,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동139",1,서울특별시 강서구 화곡로18길 18,서울특별시 강서구 화곡동 1071-27,37.539563,126.835693,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동140",1,서울특별시 강서구 화곡로18길 18-2,서울특별시 강서구 화곡동 1071-28,37.539304,126.835711,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동141",1,서울특별시 강서구 화곡로18길 23,서울특별시 강서구 화곡동 1086,37.539249,126.836030,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동142",1,서울특별시 강서구 화곡로20길 34-13,서울특별시 강서구 화곡동 1089-63,37.539257,126.836183,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동143",1,서울특별시 강서구 화곡로20길 34-11,서울특별시 강서구 화곡동 1086-12,37.539133,126.836209,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동144",1,서울특별시 강서구 화곡로20길 34-7,서울특별시 강서구 화곡동 1086-10,37.538997,126.836246,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동145",1,서울특별시 강서구 화곡로18길 39,서울특별시 강서구 화곡동 1086-24,37.538586,126.836345,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동146",1,서울특별시 강서구 화곡로18길 24,서울특별시 강서구 화곡동 1089-72,37.539066,126.835419,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동147",1,서울특별시 강서구 화곡로 130,서울특별시 강서구 화곡동 1072-2,37.540226,126.836199,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동148",1,서울특별시 강서구 화곡로18길 34,서울특별시 강서구 화곡동 1087-9,37.538684,126.835956,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동149",1,서울특별시 강서구 화곡로18길 34-4,서울특별시 강서구 화곡동 1087-14,37.538649,126.835808,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동150",1,서울특별시 강서구 화곡로18길 40,서울특별시 강서구 화곡동 1087-16,37.538467,126.836088,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동151",1,서울특별시 강서구 가로공원로 195,서울특별시 강서구 화곡동 379-71,37.537484,126.837563,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동152",1,서울특별시 강서구 가로공원로77길 6,서울특별시 강서구 화곡동 379-72,37.537689,126.837513,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동153",1,서울특별시 강서구 가로공원로77길 14,서울특별시 강서구 화곡동 379-68,37.537784,126.837679,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동154",1,서울특별시 강서구 가로공원로77길 16,서울특별시 강서구 화곡동 379-67,37.537747,126.837867,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동155",1,서울특별시 강서구 가로공원로77길 21,서울특별시 강서구 화곡동 379-56,37.538043,126.838088,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동156",1,서울특별시 강서구 가로공원로77길 30,서울특별시 강서구 화곡동 379-32,37.538103,126.838674,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동157",1,서울특별시 강서구 가로공원로77길 34,서울특별시 강서구 화곡동 379-30,37.538132,126.838816,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동158",1,서울특별시 강서구 가로공원로 201-7,서울특별시 강서구 화곡동 379-32,37.537724,126.838108,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동159",1,서울특별시 강서구 가로공원로77길 30,서울특별시 강서구 화곡동 379-32,37.538112,126.838674,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동160",1,서울특별시 강서구 화곡로24길 66-14,서울특별시 강서구 화곡동 379-29,37.537978,126.838904,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동161",1,서울특별시 강서구 화곡로24길 66-17,서울특별시 강서구 화곡동 379-17,37.537918,126.839116,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동162",1,서울특별시 강서구 강서로29길 55-7,서울특별시 강서구 화곡동 379-6,37.538308,126.839121,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동163",1,서울특별시 강서구 강서로29길 55,서울특별시 강서구 화곡동 379-2,37.538516,126.838952,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동164",1,서울특별시 강서구 화곡로24길 66-11,서울특별시 강서구 화곡동 379-92,37.537916,126.839439,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동165",1,서울특별시 강서구 가로공원로 215,서울특별시 강서구 화곡동 379-14,37.537795,126.839761,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동166",1,서울특별시 강서구 화곡로24길 65,서울특별시 강서구 화곡동 400-88,37.538233,126.839704,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동167",1,서울특별시 강서구 화곡로24길 55,서울특별시 강서구 화곡동 400-77,37.538619,126.839454,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동168",1,서울특별시 강서구 강서로27길 41,서울특별시 강서구 화곡동 400-79,37.538572,126.839719,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동169",1,서울특별시 강서구 강서로27길 42,서울특별시 강서구 화곡동 400-76,37.538678,126.839640,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동170",1,서울특별시 강서구 가로공원로 219-13,서울특별시 강서구 화곡동 400-80,37.538415,126.839789,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동171",1,서울특별시 강서구 가로공원로 219-7,서울특별시 강서구 화곡동 400-82,37.538164,126.839996,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동173",1,서울특별시 강서구 가로공원로 221,서울특별시 강서구 화곡동 400-60,37.538059,126.840419,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동174",1,서울특별시 강서구 가로공원로 221-7,서울특별시 강서구 화곡동 400-124,37.538309,126.840254,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동175",1,서울특별시 강서구 가로공원로 221-15,서울특별시 강서구 화곡동 400-153,37.538501,126.840091,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동176",1,서울특별시 강서구 강서로27길 34,서울특별시 강서구 화곡동 400-74,37.538854,126.840017,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동177",1,서울특별시 강서구 가로공원로89길 21,서울특별시 강서구 화곡동 400-72,37.538931,126.840291,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동178",1,서울특별시 강서구 가로공원로89길 22,서울특별시 강서구 화곡동 400-147,37.539084,126.840446,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동179",1,서울특별시 강서구 가로공원로89길 13,서울특별시 강서구 화곡동 400-47,37.538697,126.840469,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동180",1,서울특별시 강서구 가로공원로89길 8,서울특별시 강서구 화곡동 400-97,37.538504,126.840708,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동181",1,서울특별시 강서구 가로공원로 225,서울특별시 강서구 화곡동 400-50,37.538217,126.840721,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동182",1,서울특별시 강서구 가로공원로89길 6-7,서울특별시 강서구 화곡동 400-34,37.538635,126.841026,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동183",1,서울특별시 강서구 가로공원로89길 6-15,서울특별시 강서구 화곡동 400-150,37.538728,126.841477,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동184",1,서울특별시 강서구 화곡로26길 70,서울특별시 강서구 화곡동 400-40,37.538658,126.841645,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동186",1,서울특별시 강서구 화곡로26길 63,서울특별시 강서구 화곡동 401-20,37.539021,126.841722,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동187",1,서울특별시 강서구 화곡로26길 59,서울특별시 강서구 화곡동 401-21,37.539154,126.841664,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동188",1,서울특별시 강서구 가로공원로89길 12-15,서울특별시 강서구 화곡동 400-21,37.539013,126.841258,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동189",1,서울특별시 강서구 가로공원로89길 12-11,서울특별시 강서구 화곡동 400-22,37.538931,126.841037,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동190",1,서울특별시 강서구 가로공원로89길 12-6,서울특별시 강서구 화곡동 400-26,37.538696,126.840902,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동191",1,서울특별시 강서구 강서로27길 24,서울특별시 강서구 화곡동 400-14,37.539084,126.840573,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동192",1,서울특별시 강서구 강서로27길 24,서울특별시 강서구 화곡동 400-14,37.539058,126.840597,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동193",1,서울특별시 강서구 강서로27길 18,서울특별시 강서구 화곡동 400-120,37.539138,126.840868,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동194",1,서울특별시 강서구 강서로27길 16-8,서울특별시 강서구 화곡동 400-5,37.539334,126.840944,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동195",1,서울특별시 강서구 화곡로26길 54,서울특별시 강서구 화곡동 400-3,37.539333,126.841274,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동196",1,서울특별시 강서구 강서로27길 6,서울특별시 강서구 화곡동 401-8,37.539443,126.841481,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동197",1,서울특별시 강서구 화곡로26길 48,서울특별시 강서구 화곡동 400-2,37.539536,126.841114,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동198",1,서울특별시 강서구 강서로29길 11,서울특별시 강서구 화곡동 400-1,37.539663,126.841025,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동199",1,서울특별시 강서구 강서로23길 6,서울특별시 강서구 화곡동 367-67,37.538071,126.842496,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동200",1,서울특별시 강서구 강서로23길 10,서울특별시 강서구 화곡동 367-68,37.537923,126.842572,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동201",1,서울특별시 강서구 강서로23길 16,서울특별시 강서구 화곡동 367-72,37.537619,126.842790,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동202",1,서울특별시 강서구 가로공원로236-8,서울특별시 강서구 화곡동 367-52,37.537893,126.842171,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동203",1,서울특별시 강서구 가로공원로 236-5,서울특별시 강서구 화곡동 367-144,37.537915,126.842316,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동204",1,서울특별시 강서구 가로공원로 236-11,서울특별시 강서구 화곡동 367-66,37.537850,126.842445,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동205",1,서울특별시 강서구 가로공원로88길 44-2,서울특별시 강서구 화곡동 367-73,37.537542,126.842640,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동206",1,서울특별시 강서구 가로공원로88길 44,서울특별시 강서구 화곡동 367-74,37.537438,126.842522,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동207",1,서울특별시 강서구 가로공원로88길 40,서울특별시 강서구 화곡동 367-163,37.537474,126.842409,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동208",1,서울특별시 강서구 가로공원로88길 36,서울특별시 강서구 화곡동 367-168,37.537283,126.842138,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동209",1,서울특별시 강서구 가로공원로88길 27-1,서울특별시 강서구 화곡동 367-58,37.537369,126.841615,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동210",1,서울특별시 강서구 가로공원로88길 27,서울특별시 강서구 화곡동 367-150,37.537302,126.841658,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동211",1,서울특별시 강서구 가로공원로88길 26,서울특별시 강서구 화곡동 367-79,37.537151,126.841618,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동212",1,서울특별시 강서구 가로공원로88길 20,서울특별시 강서구 화곡동 367-81,37.537076,126.841325,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동213",1,서울특별시 강서구 가로공원로88길 16-3,서울특별시 강서구 화곡동 367-104,37.536905,126.841408,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동214",1,서울특별시 강서구 가로공원로88길 16,서울특별시 강서구 화곡동 367-153,37.537075,126.841035,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동215",1,서울특별시 강서구 가로공원로88길 8,서울특별시 강서구 화곡동 367-124,37.537373,126.840807,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동216",1,서울특별시 강서구 가로공원로 234,서울특별시 강서구 화곡동 367-50,37.538068,126.841708,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동217",1,서울특별시 강서구 가로공원로 232-6,서울특별시 강서구 화곡동 367-108,37.537831,126.841661,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동218",1,서울특별시 강서구 가로공원로88길 7-15,서울특별시 강서구 화곡동 367-36,37.537739,126.841729,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동219",1,서울특별시 강서구 가로공원로88길 7-13,서울특별시 강서구 화곡동 367-37,37.537748,126.841549,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동220",1,서울특별시 강서구 가로공원로88길 7-11,서울특별시 강서구 화곡동 367-33,37.537704,126.841389,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동221",1,서울특별시 강서구 가로공원로88길 7-10,서울특별시 강서구 화곡동 367-44,37.537402,126.841410,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동222",1,서울특별시 강서구 가로공원로84길 7-5,서울특별시 강서구 화곡동 367-116,37.537255,126.840500,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동223",1,서울특별시 강서구 가로공원로86길 7,서울특별시 강서구 화곡동 367-87,37.536933,126.840937,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동224",1,서울특별시 강서구 가로공원로86길 13,서울특별시 강서구 화곡동 367-107,37.536722,126.841102,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동225",1,서울특별시 강서구 가로공원로86길 23,서울특별시 강서구 화곡동 367-172,37.536388,126.841309,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동226",1,서울특별시 강서구 가로공원로86길 25,서울특별시 강서구 화곡동 367-93,37.536224,126.841364,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동227",1,서울특별시 강서구 월정로30길 107,서울특별시 강서구 화곡동 367-95,37.535928,126.841519,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동228",1,서울특별시 강서구 월정로30길 107,서울특별시 강서구 화곡동 367-95,37.535923,126.841576,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동229",1,서울특별시 강서구 월정로30길 107-6,서울특별시 강서구 화곡동 359-120,37.536187,126.841643,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동230",1,서울특별시 강서구 월정로30길 113,서울특별시 강서구 화곡동 359-124,37.536519,126.841684,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동231",1,서울특별시 강서구 월정로30길 113,서울특별시 강서구 화곡동 359-124,37.536519,126.841684,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동232",1,서울특별시 강서구 월정로30길 113,서울특별시 강서구 화곡동 359-124,37.536519,126.841684,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동233",1,서울특별시 강서구 강서로17나길 99,서울특별시 강서구 화곡동 359-126,37.536753,126.841383,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동234",1,서울특별시 강서구 가로공원로88길 24,서울특별시 강서구 화곡동 367-135,37.537046,126.841679,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동235",1,서울특별시 강서구 가로공원로88길 32,서울특별시 강서구 화곡동 367-77,37.537222,126.841965,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동236",1,서울특별시 강서구 가로공원로88길 36,서울특별시 강서구 화곡동 367-168,37.537283,126.842184,,건축물,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동237",1,서울특별시 강서구 가로공원로88길 38,서울특별시 강서구 화곡동 367-75,37.537343,126.842299,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동238",1,서울특별시 강서구 가로공원로88길 16-3,서울특별시 강서구 화곡동 367-104,37.536911,126.841476,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동239",1,서울특별시 강서구 월정로30길 113,서울특별시 강서구 화곡동 359-124,37.536588,126.841675,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동240",1,서울특별시 강서구 월정로30길 113,서울특별시 강서구 화곡동 359-124,37.536519,126.841684,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동241",1,서울특별시 강서구 강서로17나길 80,서울특별시 강서구 화곡동 351-1,37.536003,126.842181,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동242",1,서울특별시 강서구 강서로17나길 80,서울특별시 강서구 화곡동 351-1,37.536059,126.842181,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동243",1,서울특별시 강서구 월정로30길 111,서울특별시 강서구 화곡동 359-116,37.536017,126.841769,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동244",1,서울특별시 강서구 가로공원로86길 34,서울특별시 강서구 화곡동 367-19,37.535846,126.841324,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동245",1,서울특별시 강서구 월정로30길 99,서울특별시 강서구 화곡동 367-18,37.535792,126.841204,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동246",1,서울특별시 강서구 가로공원로84길 31,서울특별시 강서구 화곡동 367-15,37.536201,126.840953,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동247",1,서울특별시 강서구 가로공원로84길 28,서울특별시 강서구 화곡동 369-3,37.536309,126.840591,,전용주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동248",1,서울특별시 강서구 가로공원로84길 23,서울특별시 강서구 화곡동 367-13,37.536454,126.840771,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동249",1,서울특별시 강서구 가로공원로84길 19,서울특별시 강서구 화곡동 367-152,37.536742,126.840650,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동250",1,서울특별시 강서구 가로공원로84길 7,서울특별시 강서구 화곡동 367-164,37.537156,126.840363,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동251",1,서울특별시 강서구 월정로32길 87,서울특별시 강서구 화곡동 368-63,37.536545,126.839855,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동252",1,서울특별시 강서구 가로공원로82길 7,서울특별시 강서구 화곡동 368-12,37.537092,126.839684,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동253",1,서울특별시 강서구 가로공원로82길 15,서울특별시 강서구 화곡동 368-39,37.536741,126.839879,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동254",1,서울특별시 강서구 가로공원로82길 23,서울특별시 강서구 화곡동 369-17,37.536462,126.840055,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동255",1,서울특별시 강서구 가로공원로82길 27,서울특별시 강서구 화곡동 369-72,37.536211,126.840126,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동256",1,서울특별시 강서구 가로공원로82길 33,서울특별시 강서구 화곡동 369-20,37.535958,126.840263,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동257",1,서울특별시 강서구 가로공원로82길 42,서울특별시 강서구 화곡동 369-26,37.535654,126.840270,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동258",1,서울특별시 강서구 가로공원로84길 34,서울특별시 강서구 화곡동 369-5,37.536006,126.840749,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동259",1,서울특별시 강서구 가로공원로84길 28,서울특별시 강서구 화곡동 369-3,37.536305,126.840591,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
"화곡1동260",1,서울특별시 강서구 가로공원로84길 20,서울특별시 강서구 화곡동 369-1,37.536517,126.840327,,한전주,02-2600-6407,서울특별시 강서구청,2023-03-07
