개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3150000,3150000-104-2018-00277,20181024,,01,영업/정상,01,영업,,,,,,5,157937,서울특별시 강서구 내발산동 753-0번지 마곡수명산파크4단지아파트 상가동 101~102호,"서울특별시 강서구 수명로1길 16, 상가동 1층 101~102 일부 호 (내발산동, 마곡수명산파크4단지아파트)",07643,지에스25 수명산4단지점,2018-10-24 10:24,I,37:12.0,편의점,184320.6579,449900.2514,편의점,,,,,상수도전용,,,,,,,,,N,5,,,
3150000,3150000-104-2018-00279,20181025,,01,영업/정상,01,영업,,,,,,3.3,157842,서울특별시 강서구 등촌동 656-0번지 경동미르웰한올림 (지상 1층) 101동 103호,"서울특별시 강서구 화곡로64길 2, 경동미르웰한올림 101동 1층 103호 (등촌동)",07572,지에스25 등촌한올림점,2018-10-25 17:03,I,37:40.0,편의점,186992.1353,450564.4014,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2018-00280,20181026,,03,폐업,02,폐업,20200224,,,,0226946089,4,157918,서울특별시 강서구 화곡동 1012번지 1층 ,"서울특별시 강서구 강서로45다길 21, 1층 (화곡동)",07705,GS25 강서우장점,2020-02-24 11:55,U,40:00.0,편의점,185353.4031,449419.6971,편의점,,,,,상수도전용,,,,,,,,,N,4,,,
3150000,3150000-104-2018-00297,20181109,,03,폐업,02,폐업,20201230,,,,,4,157809,"서울특별시 강서구 가양동 1482 가양도시개발공사아파트(가양8단지아파트, 지상 1층) 상가동 101~102호","서울특별시 강서구 허준로 176, 상가동 1층 101~102호 (가양동, 가양도시개발공사아파트(가양8단지아파트))",07533,지에스25 가양8단지점,2020-12-30 16:38,U,40:00.0,편의점,187311.2657,451100.6191,편의점,,,,,상수도전용,,,,,,,,,N,4,,,
3150000,3150000-104-2018-00298,20181109,,03,폐업,02,폐업,20181113,,,,,2,157869,서울특별시 강서구 화곡동 74-5번지 (지상 1층) ,"서울특별시 강서구 화곡로43길 34, 1층 (화곡동)",07690,이마트24 강서우장초교점,2018-11-13 17:16,U,36:15.0,편의점,186276.2548,449452.7387,편의점,,,,,상수도전용,,,,,,,,,N,2,,,
3150000,3150000-104-2018-00299,20181112,,01,영업/정상,01,영업,,,,,0226994557,6.6,157925,서울특별시 강서구 화곡동 1081-39 1층 ,"서울특별시 강서구 강서로31길 52, 1층 (화곡동)",07717,씨유 화곡신월초교점,2021-03-12 14:47,U,40:00.0,편의점,185680.7862,448576.1946,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2018-00300,20181112,,01,영업/정상,01,영업,,,,,,3,157210,서울특별시 강서구 마곡동 739-2번지 우성르보아투 (지상 1층) 121호,"서울특별시 강서구 마곡중앙5로 87, 우성르보아투 1층 121호 (마곡동)",07599,세븐일레븐 마곡르보아점,2018-11-12 16:01,I,37:06.0,편의점,183837,451687,편의점,,,,,,,,,,,,,,N,3,,,
3150000,3150000-104-2018-00302,2018-11-16,,01,영업/정상,01,영업,,,,,,4,157-910,서울특별시 강서구 화곡동 918-21 기룡빌딩 1층,"서울특별시 강서구 곰달래로 104, 기룡빌딩 1층 (화곡동)",07777,씨유 화곡명월점,2023-12-05 15:41,U,07:00.0,편의점,186173.6815,447571.6493,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2018-00309,20181122,,01,영업/정상,01,영업,,,,,0226688760,2,157809,서울특별시 강서구 가양동 1482 가양도시개발공사아파트(가양8단지아파트) ,"서울특별시 강서구 허준로 176, 1층 105, 106호 (가양동, 가양도시개발공사아파트(가양8단지아파트))",07533,이마트24 뉴가양8단지점,2021-09-01 15:24,U,40:00.0,편의점,187311.2657,451100.6191,편의점,,,,,상수도전용,,,,,,,,,N,2,,,
3150000,3150000-104-2018-00313,20181130,,01,영업/정상,01,영업,,,,,0226599773,4,157210,서울특별시 강서구 마곡동 776-4번지 엠코지니어스타 B동 107호,"서울특별시 강서구 강서로 471, 엠코지니어스타 B동 1층 107호 (마곡동)",07791,씨유 마곡엠코점,2018-12-17 16:36,U,40:00.0,편의점,185830,451679,편의점,,,,,상수도전용,,,,,,,,,N,4,,,
3150000,3150000-104-2018-00315,20181206,,01,영업/정상,01,영업,,,,,0226583014,4,157804,서울특별시 강서구 가양동 448-11번지 가양글로벌퍼스트 104동 107호,"서울특별시 강서구 화곡로72길 62, 가양글로벌퍼스트 104층 107호 (가양동)",07534,지에스(GS)25 가양글로벌점,2019-01-02 16:14,U,40:00.0,편의점,187454.1243,450913.8552,편의점,,,,,상수도전용,,,,,,,,,N,4,,,
3150000,3150000-104-2018-00318,2018-12-06,,03,폐업,02,폐업,2023-07-31,,,,,3.3,157-210,서울특별시 강서구 마곡동 748 마곡13단지힐스테이트마스터 (지상 1층) 근린생활시설 1동 101호,"서울특별시 강서구 마곡중앙1로 71, 근린생활시설 1동 1층 101호 (마곡동, 마곡13단지힐스테이트마스터)",07809,씨유 마곡13단지점,2023-07-31 16:57,U,02:00.0,편의점,183882.4256,450626.281,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2018-00324,20181214,,03,폐업,02,폐업,20200218,,,,0226673103,3.3,157937,서울특별시 강서구 내발산동 751번지 마곡수명산파크3단지아파트 상가동 104호,"서울특별시 강서구 수명로1길 110, 상가동 104호 (내발산동, 마곡수명산파크3단지아파트)",07643,씨유 수명파크점,2020-02-18 17:59,U,40:00.0,편의점,184458.9339,450075.8439,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2018-00325,20181214,,01,영업/정상,01,영업,,,,,0226077007,3.3,157280,서울특별시 강서구 내발산동 756번지 마곡수명산파크7단지아파트 상가동 101호,"서울특별시 강서구 수명로2가길 22, 상가동 1층 101호 (내발산동, 마곡수명산파크7단지아파트)",07642,씨유 수명산7단지점,2019-01-07 16:13,U,40:00.0,편의점,184263.0463,449557.8774,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2018-00328,20181218,,01,영업/정상,01,영업,,,,,,6.6,157772,서울특별시 강서구 등촌동 691-3번지 부영아파트 상가동 109호,"서울특별시 강서구 강서로56나길 110, 상가동 1층 109~111호 (등촌동, 부영아파트)",07580,지에스25(GS25) 강서부영점,2018-12-18 10:40,I,20:22.0,편의점,186115.8879,451264.7672,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2018-00330,20181219,,03,폐업,02,폐업,20190118,,,,,3.3,157840,서울특별시 강서구 등촌동 639-8번지 에이스에이존 (지상 1층) 111~112호,"서울특별시 강서구 화곡로68길 36, 에이스에이존 1층 111~112호 (등촌동)",07567,씨유등촌에이스에이존,2019-01-18 13:37,U,40:00.0,편의점,187220.502,450708.9728,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00006,20190109,,01,영업/정상,01,영업,,,,,,3.3,157280,서울특별시 강서구 내발산동 658-0 명성빌딩 (지상 1층) ,"서울특별시 강서구 공항대로38길 80, 명성빌딩 1층 (내발산동)",07651,씨유 우장산힐스테이트점,2020-10-15 16:48,U,40:00.0,편의점,185972.6913,450530.5223,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00009,20190111,,03,폐업,02,폐업,20220519,,,,,3.3,157867,서울특별시 강서구 화곡동 56-252 우성트윈캐슬아파트 (지상 1층) 101호,"서울특별시 강서구 초록마을로 71, 1층 101호 (화곡동, 우성트윈캐슬아파트)",07677,씨유 화곡트윈캐슬점,2022-05-19 16:46,U,01:00.0,편의점,186728.272,448837.1225,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00020,20190124,,01,영업/정상,01,영업,,,,,,3.3,157840,서울특별시 강서구 등촌동 639-8 에이스에이존 (지상 1층),"서울특별시 강서구 화곡로68길 36, 에이스에이존 1층 111,112호 (등촌동)",07567,씨유 등촌에이스에이존,2022-06-29 16:31,U,01:00.0,편의점,187220.502,450708.9728,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00021,20190125,,01,영업/정상,01,영업,,,,,0226638913,6.6,157812,서울특별시 강서구 공항동 60-31번지 ,"서울특별시 강서구 송정로 37, 1층 (공항동)",07627,GS25 강서공항점,2019-02-01 10:06,U,40:00.0,편의점,183211.7113,450672.554,편의점,,,,,,,,,,,,,,N,6.6,,,
3150000,3150000-104-2019-00022,2019-01-25,,03,폐업,02,폐업,2023-12-01,,,,0226087707,3.3,157-910,서울특별시 강서구 화곡동 935-19 (지상 1층),"서울특별시 강서구 월정로 102, 1층 (화곡동)",07775,씨유 화곡2호점,2023-12-01 13:19,U,03:00.0,편의점,185747.6701,447360.2708,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00023,20190128,,01,영업/정상,01,영업,,,,,0226447911,9.9,157930,서울특별시 강서구 등촌동 695번지 등촌5단지주공아파트 ,"서울특별시 강서구 공항대로39길 74, 1층 101호 (등촌동, 등촌5단지주공아파트)",07586,이마트24 등촌5단지점,2019-01-28 15:45,I,21:05.0,편의점,186223.7934,450919.8257,편의점,,,,,상수도전용,,,,,,,,,N,9.9,,,
3150000,3150000-104-2019-00024,20190129,,03,폐업,02,폐업,20200624,,,,0236628695,3.3,157840,서울특별시 강서구 등촌동 639-23 ,"서울특별시 강서구 공항대로45길 63, 1층 108호 (등촌동)",07567,씨유 나눔등촌CGV점,2020-06-24 11:35,U,40:00.0,편의점,187210.9178,450631.4355,편의점,,,,,,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00025,20190129,,01,영업/정상,01,영업,,,,,,3.3,157030,서울특별시 강서구 등촌동 715 등촌아이파크아파트 (지상 1층) 상가동 105호,"서울특별시 강서구 등촌로 163, 상가동 1층 105호 (등촌동, 등촌아이파크아파트)",07671,GS 25 등촌현대점,2020-11-12 15:38,U,40:00.0,편의점,187578.179,449082.4341,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00031,20190213,,03,폐업,02,폐업,20200625,,,,0226615365,3.3,157833,서울특별시 강서구 내발산동 712 발산공부방 ,"서울특별시 강서구 강서로45길 118, 발산공부방 1층 (내발산동)",07638,CU수명산점,2020-06-25 10:53,U,40:00.0,편의점,185063.8417,449812.4461,편의점,,,,,,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00034,2019-02-15,,01,영업/정상,01,영업,,,,,07075761201,6.6,157-210,서울특별시 강서구 마곡동 808 이화여자대학교 제2부속병원 지하1층,"서울특별시 강서구 공항대로 260, 이화여자대학교 제2부속병원 지하1층 (마곡동)",07804,씨유 이대서울병원점,2023-12-05 14:52,U,07:00.0,편의점,185455.1708,450604.2394,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00035,20190219,,03,폐업,02,폐업,20220105,,,,,6.6,157210,서울특별시 강서구 마곡동 326-19 마곡빌딩 1층 ,"서울특별시 강서구 양천로30길 32, 마곡빌딩 1층 (마곡동)",07593,지에스(GS)25 강서한빛점,2022-01-05 14:54,U,40:00.0,편의점,184258.2453,452190.9904,편의점,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,6.6,,,
3150000,3150000-104-2019-00038,2019-02-19,,03,폐업,02,폐업,2023-07-13,,,,,3.3,157-881,서울특별시 강서구 화곡동 344-12 (지상 1층),"서울특별시 강서구 곰달래로 111, 1층 (화곡동)",07773,세븐일레븐 강서화곡점,2023-07-13 13:55,U,05:00.0,편의점,186255.8138,447608.9378,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00047,20190225,,03,폐업,02,폐업,20201217,,,,,3.3,157922,서울특별시 강서구 화곡동 1051-1 경동엠파이어시티(지상 1층) 103호,"서울특별시 강서구 강서로 187, 경동엠파이어시티 1층 103,104(일부)호 (화곡동)",07714,미니스톱 화곡엠파이어시티점,2020-12-17 14:44,U,40:00.0,편의점,185687.6329,448972.0756,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00048,20190226,,01,영업/정상,01,영업,,,,,0236637483,6.6,157030,서울특별시 강서구 등촌동 720번지 103호,"서울특별시 강서구 양천로 516, 1층 103호 (등촌동)",07548,지에스(GS)25 가양메르디앙점,2019-03-27 20:28,U,40:00.0,편의점,187282.7452,450848.5249,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2019-00052,20190227,,03,폐업,02,폐업,20191011,,,,07088058678,3.3,157210,서울특별시 강서구 마곡동 799-1번지 마곡로뎀타워 1층 106호,"서울특별시 강서구 공항대로 186, 마곡로뎀타워 1층 106호 (마곡동)",07631,씨유마곡로뎀점,2019-10-11 11:22,U,40:00.0,편의점,,,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00056,20190228,,01,영업/정상,01,영업,,,,,0222615377,3.3,157829,서울특별시 강서구 내발산동 687-1번지 (지상 1층) ,"서울특별시 강서구 강서로47길 67, 1층 (내발산동)",07638,씨유 발산진흥점,2019-03-27 20:28,U,40:00.0,편의점,185120.5537,450080.8595,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00060,20190306,,03,폐업,02,폐업,20190809,,,,,3.3,157801,서울특별시 강서구 가양동 159-3번지 양천향교역 (지하 2층) ,"서울특별시 강서구 양천로 지하 341, 양천향교역 지하 2층 (가양동)",07523,(주)비지에프휴먼넷906양천향교역점,2019-08-09 15:04,U,40:00.0,편의점,185865.3391,451835.3241,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00067,20190314,,01,영업/정상,01,영업,,,,,,3.3,157894,서울특별시 강서구 화곡동 469-30번지 1층 ,"서울특별시 강서구 곰달래로53길 121, 1층 (화곡동)",07737,씨유 화곡영광점,2019-03-14 15:26,I,21:52.0,편의점,187205.5079,448236.1086,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00074,2019-03-25,,01,영업/정상,01,영업,,,,,,3.3,157-850,서울특별시 강서구 방화동 557-7 남성아트빌(지상 1층) 101동 101호,"서울특별시 강서구 양천로 50, 101동 1층 101호 (방화동, 남성아트빌)",07602,세븐일레븐 개화산점,2023-07-10 14:43,U,03:00.0,편의점,183087.8939,452293.6656,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00079,20190327,,03,폐업,02,폐업,20210810,,,,0236622019,3.3,157280,서울특별시 강서구 내발산동 665 1층 ,"서울특별시 강서구 강서로50길 16, 1층 (내발산동)",07652,지에스25 발산행복점,2021-08-10 13:23,U,40:00.0,편의점,185629.832,450332.1061,편의점,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,3.3,,,
3150000,3150000-104-2019-00081,20190328,,01,영업/정상,01,영업,,,,,,3.3,157210,서울특별시 강서구 마곡동 800-1번지 문영 퀸즈파크11차 131호,"서울특별시 강서구 공항대로 212, 문영 퀸즈파크11차 131호 (마곡동)",07806,씨유 마곡퀸즈점,2019-03-28 15:56,I,20:09.0,편의점,,,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00088,20190403,,01,영업/정상,01,영업,,,,,0226637289,3.3,157851,"서울특별시 강서구 방화동 585-6번지 1층 3,4호","서울특별시 강서구 초원로 22, 1층 3,4호 (방화동)",07613,씨유 방화초교점,2019-04-25 8:34,U,40:00.0,편의점,182957.326,451714.6498,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00092,20190408,,01,영업/정상,01,영업,,,,,0236610504,5.11,157842,서울특별시 강서구 등촌동 654-76번지 1층 ,"서울특별시 강서구 화곡로64길 86, 1층 (등촌동)",07571,씨유등촌보람점,2019-05-10 17:51,U,40:00.0,편의점,187339.5511,450382.1812,편의점,,,,,상수도전용,,,,,,,,,N,5.11,,,
3150000,3150000-104-2019-00093,20190408,,01,영업/정상,01,영업,,,,,,3.3,157930,서울특별시 강서구 등촌동 705-6번지 등촌주공아파트11단지 1101동 101호,"서울특별시 강서구 공항대로43길 39, 1101동 101호 (등촌동, 등촌주공아파트11단지)",07588,씨유등촌주공점,2019-04-08 15:22,I,20:18.0,편의점,186598.7304,450774.8887,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00095,20190408,,01,영업/정상,01,영업,,,,,,3.3,157865,서울특별시 강서구 염창동 292번지 염창동아아파트(지상 1층) 상가동 ,"서울특별시 강서구 양천로69길 58, 상가동 1층 105호 (염창동, 염창동아아파트)",07536,씨유 염창세계로점,2020-01-09 16:29,U,40:00.0,편의점,188719.0005,450294.4983,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00096,2019-04-10,,01,영업/정상,01,영업,,,,,,3.3,157-928,서울특별시 강서구 화곡동 1125 하이웨이주유소(지상 1층),"서울특별시 강서구 공항대로 432, 하이웨이주유소 1층 (화곡동)",07655,세븐일레븐 강서하이웨이주유소점,2024-02-01 14:48,U,03:00.0,편의점,187100.7064,450276.5039,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00097,20190410,,03,폐업,02,폐업,20221011,,,,07088443569,3.3,157210,서울특별시 강서구 마곡동 795-1 필네이처 (지상 1층) 상가동 106호,"서울특별시 강서구 마곡중앙8로 86, 필네이처 상가동 1층 106호 (마곡동)",07803,씨유 발산오피스,2022-10-11 14:59,U,03:00.0,편의점,185525,450963,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00098,2019-04-10,,03,폐업,02,폐업,2023-06-16,,,,,3.3,157-210,서울특별시 강서구 마곡동 757 두산더랜드파크 A동 106호,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 1층 106호 (마곡동)",07788,씨유 마곡더랜드점,2023-06-16 13:47,U,08:00.0,편의점,184655.2643,451864.2982,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00104,20190416,,03,폐업,02,폐업,20221109,,,,,3.3,157866,서울특별시 강서구 화곡동 24-39 자하클래식 (지상 1층) 101호,"서울특별시 강서구 화곡로 262, 자하클래식 1층 101호 (화곡동)",07678,세븐일레븐 화곡자하클래식점,2022-11-09 16:40,U,01:00.0,편의점,186392.8333,449547.5223,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00108,20190422,,03,폐업,02,폐업,20221208,,,,,3.3,157210,서울특별시 강서구 마곡동 771-4 이너매스 마곡 1층 113호,"서울특별시 강서구 마곡중앙6로 21, 이너매스 마곡 1층 113호 (마곡동)",07801,세븐일레븐 마곡이너매스점,2022-12-08 11:56,U,00:00.0,편의점,184876.7928,450969.0175,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00111,20190424,,01,영업/정상,01,영업,,,,,,3.3,157210,서울특별시 강서구 마곡동 716-0번지 한솔솔파크아파트 (지상 1층) 110동 101호,"서울특별시 강서구 양천로30길 77, 110동 1층 101호 (마곡동, 한솔솔파크아파트)",07595,씨유 마곡한솔점,2019-04-24 16:22,I,20:49.0,편의점,184321.3246,451947.2145,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00113,20190425,,03,폐업,02,폐업,20220714,,,,,3.3,157904,서울특별시 강서구 화곡동 846-31 1층,"서울특별시 강서구 강서로8길 154, 1층 (화곡동)",07783,씨스페이스 화곡점,2022-07-14 10:47,U,06:00.0,편의점,187260.8734,447608.652,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00117,20190430,,01,영업/정상,01,영업,,,,,0226666928,3.3,157220,서울특별시 강서구 방화동 883 경남아너스빌 (지상 1층) 상가동 102~103호,"서울특별시 강서구 양천로26길 38, 상가동 1층 102~103호 (방화동, 경남아너스빌)",07592,씨유 강서도레미점,2022-06-10 13:54,U,02:00.0,편의점,183908.4535,452235.9074,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00122,20190503,,01,영업/정상,01,영업,,,,,,3.3,157928,서울특별시 강서구 화곡동 1112-1번지 (지상 1층) ,"서울특별시 강서구 공항대로46길 35, 1층 (화곡동)",07654,세븐일레븐 강서중앙점,2019-05-03 15:16,I,20:38.0,편의점,186894.6291,450219.7704,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00129,20190513,,01,영업/정상,01,영업,,,,,,3.3,157849,서울특별시 강서구 방화동 456번지 1층 ,"서울특별시 강서구 금낭화로17길 15, 1층 (방화동)",07516,씨유 방화꽃길점,2019-05-13 15:46,I,21:01.0,편의점,183204.5588,452558.3942,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00130,2019-05-13,,01,영업/정상,01,영업,,,,,,3.3,157-910,서울특별시 강서구 화곡동 938-2 1층,"서울특별시 강서구 월정로20길 25, 1층 (화곡동)",07775,세븐일레븐 강서사랑점,2023-10-20 13:51,U,02:00.0,편의점,185791.9391,447519.8749,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00132,20190513,,03,폐업,02,폐업,20211029,,,,0226663850,3.3,157811,서울특별시 강서구 공항동 18-9 (지상 1층) ,"서울특별시 강서구 방화대로21나길 34, 1층 (공항동)",07619,지에스(GS)25 공항하늘,2021-10-29 14:44,U,40:00.0,편의점,183354.3435,451300.1898,편의점,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,3.3,,,
3150000,3150000-104-2019-00139,20190515,,01,영업/정상,01,영업,,,,,,3.3,157838,서울특별시 강서구 등촌동 628-7번지 1층 103호 ,"서울특별시 강서구 화곡로68길 15, 1층 103호 (등촌동)",07548,지에스(GS)25 가양테크노점,2019-05-15 14:04,I,20:47.0,편의점,187142.5202,450809.3662,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00164,20190613,,03,폐업,02,폐업,20210728,,,,,3.3,157904,서울특별시 강서구 화곡동 854-1 삼성아파트(지상 1층) 102호,"서울특별시 강서구 국회대로7길 101, 1층 102호 (화곡동, 삼성아파트)",07787,씨유 화곡삼성점,2021-07-28 13:51,U,40:00.0,편의점,187137.6509,447456.8387,편의점,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,3.3,,,
3150000,3150000-104-2019-00184,20190704,,03,폐업,02,폐업,20230126,,,,0226642724,6.6,157852,서울특별시 강서구 방화동 607-153 (지상 1층),"서울특별시 강서구 방화동로12길 14, 1층 (방화동)",07616,지에스25(GS25) 방화제일점,2023-01-26 10:57,U,08:00.0,편의점,183448.5957,451594.3041,,,,,,,,,,,,,,,,,,,
3150000,3150000-104-2019-00185,20190705,,01,영업/정상,01,영업,,,,,0263980656,3.3,157210,서울특별시 강서구 마곡동 776번지 마곡파크뷰대방디엠시티오피스텔(지상 1층) 127호,"서울특별시 강서구 마곡동로10길 23, 마곡파크뷰대방디엠시티오피스텔 1층 127호 (마곡동)",07791,세븐일레븐 마곡대방디엠,2019-07-09 21:26,U,40:00.0,편의점,,,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00191,20190709,,01,영업/정상,01,영업,,,,,,3.3,157894,서울특별시 강서구 화곡동 465-8번지 1층 ,"서울특별시 강서구 곰달래로49길 112, 1층 (화곡동)",07737,세븐일레븐 화곡메인점,2019-07-09 10:21,I,21:33.0,편의점,187122.7756,448210.8278,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00196,20190710,,03,폐업,02,폐업,20211210,,,,0226678801,3.3,157937,서울특별시 강서구 내발산동 750-6 발산신성프라자(지상 1층) 105호,"서울특별시 강서구 수명로 72, 발산신성프라자 1층 105호 (내발산동)",07635,지에스(GS)25 발산신성점,2021-12-10 14:32,U,40:00.0,편의점,184566.593,450029.7185,편의점,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,3.3,,,
3150000,3150000-104-2019-00201,20190718,,01,영업/정상,01,영업,,,,,,3.3,157899,서울특별시 강서구 화곡동 820-17번지 상재아트빌(지상 1층) ,"서울특별시 강서구 곰달래로49가길 21, 상재아트빌 1층 (화곡동, 상재아트빌)",07739,씨유 화곡우리점,2019-07-18 14:21,I,21:41.0,편의점,187372.5771,448058.8525,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00202,20190719,,03,폐업,02,폐업,20191230,,,,,3.3,157839,서울특별시 강서구 등촌동 630-12번지 강서메디칼센터 1층 101호 ,"서울특별시 강서구 양천로 556, 강서메디칼센터 1층 101호 (등촌동)",07550,지에스25 강서메디칼점,2019-12-30 15:33,U,40:00.0,편의점,187622.4487,450621.1206,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00215,20190805,,01,영업/정상,01,영업,,,,,,6.6,157220,서울특별시 강서구 방화동 886번지 김포국제공항 국제선청사 3층 ,"서울특별시 강서구 하늘길 38, 김포국제공항 국제선청사 3층 (방화동)",07505,(주)이마트24 김포공항,2019-08-05 14:23,I,21:55.0,편의점,182524.8238,451438.2509,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2019-00221,20190812,,01,영업/정상,01,영업,,,,,0226998750,3.3,157918,서울특별시 강서구 화곡동 1008번지 1층 101-1호,"서울특별시 강서구 강서로45길 49, 훼미리마트 1층 101-1호 (화곡동)",07705,씨유 화곡그랜드점,2019-08-21 10:37,U,40:00.0,편의점,185210.8676,449521.3548,편의점,,,,,상수도전용,,,,,,,,,N,3.3,,,
3150000,3150000-104-2019-00222,20190812,,03,폐업,02,폐업,20210510,,,,,6.6,157800,서울특별시 강서구 가양동 14-61 가양역 지하2층 ,"서울특별시 강서구 양천로 지하 485, 가양역 지하2층 (가양동)",07526,지에스25 S9 가양역점,2021-05-10 16:30,U,40:00.0,편의점,187030.5405,451063.5129,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
3150000,3150000-104-2019-00223,20190812,,03,폐업,02,폐업,20210503,,,,,9.9,157801,서울특별시 강서구 가양동 159-3 양천향교역 지하2층 ,"서울특별시 강서구 양천로 지하 341, 양천향교역 지하2층 (가양동)",07523,지에스25 S9 양천향교역점,2021-05-03 11:53,U,40:00.0,편의점,185865.3391,451835.3241,편의점,,,,,상수도전용,,,,,,,,,N,9.9,,,
3150000,3150000-104-2019-00224,20190812,,03,폐업,02,폐업,20210701,,,,,9.9,157230,서울특별시 강서구 개화동 388-1 2층 ,"서울특별시 강서구 개화동로8길 38, 2층 (개화동)",07505,지에스25 S9 개화역점,2021-07-01 16:19,U,40:00.0,편의점,181881.2347,453174.8992,편의점,,,,,상수도전용,,,,,,,,,N,9.9,,,
3150000,3150000-104-2019-00225,20190812,,03,폐업,02,폐업,20210323,,,,,6.6,157220,서울특별시 강서구 방화동 886 김포공항역 지하1층 ,"서울특별시 강서구 하늘길 지하 77, 김포공항역 지하1층 (방화동)",07505,지에스25 S9 김포공항역점,2021-03-23 16:41,U,40:00.0,편의점,182524.8238,451438.2509,편의점,,,,,상수도전용,,,,,,,,,N,6.6,,,
